,unique_id_l,Match_Weight_List_Agg,Match_Probability_List_Agg,Full Address list_agg,Account_Number_List_Agg,Account_Name_List_Agg,Premises_Activity_List_Agg,Local_Authority_List_Agg,unique_id_r_List_Agg,unique_id_r,unique_id_r_1,unique_id_r_2,unique_id_r_3,unique_id_r_4,unique_id_r_5,Custom
38,157615761058DoneBrothers(CashBetting)LimitedBettingShopSurreyHeathBoroughCouncilBetfred82HighStreetCAMBERLEYGU153RSGU15,MW: 22.234334165589555,MP: 0.999999797325834,"LADBROKES, 86 HIGH STREET, CAMBERLEY, GU15 3RS",AN: 1611,Ladbrokes Betting & Gaming Limited,Betting Shop,Surrey Heath Borough Council,583658361611LadbrokesBetting&GamingLimitedBettingShopSurreyHeathBoroughCouncilLadbrokes86HighStreetCAMBERLEYGU153RSGU15,583658361611LadbrokesBetting&GamingLimitedBettingShopSurreyHeathBoroughCouncilLadbrokes86HighStreetCAMBERLEYGU153RSGU15,,,,,,
39,"157715771058DoneBrothers(CashBetting)LimitedBettingShopSurreyHeathBoroughCouncilBetfred33FrimleyHighStreet,FrimleyCAMBERLEYGU167HJGU16",MW: 21.96669784310152,MP: 0.9999997560139828,"BETFRED, 31-33 FRIMLEY HIGH STREET FRIMLEY, CAMBERLEY, GU16 7HJ",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Surrey Heath Borough Council,"8108101058DoneBrothers(CashBetting)LimitedBettingShopSurreyHeathBoroughCouncilBetfred31-33FrimleyHighStreet,FrimleyCAMBERLEYGU167HJGU16","8108101058DoneBrothers(CashBetting)LimitedBettingShopSurreyHeathBoroughCouncilBetfred31-33FrimleyHighStreet,FrimleyCAMBERLEYGU167HJGU16",,,,,,
40,"158015801058DoneBrothers(CashBetting)LimitedBettingShopTamesideMetropolitanBoroughCouncilBetfredUnit40,TheArcades,WarringtonStreetASHTON-UNDER-LYNEOL67JDOL6",MW: 30.189017582371704,MP: 0.9999999991830412,"BETFRED, UNIT 4 THE ARCADES WARRINGTON STREET, ASHTON-UNDER-LYNE, OL6 7JD",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Tameside Metropolitan Borough Council,"8448441058DoneBrothers(CashBetting)LimitedBettingShopTamesideMetropolitanBoroughCouncilBetfredUnit4,TheArcades,WarringtonStreetASHTON-UNDER-LYNEOL67JDOL6","8448441058DoneBrothers(CashBetting)LimitedBettingShopTamesideMetropolitanBoroughCouncilBetfredUnit4,TheArcades,WarringtonStreetASHTON-UNDER-LYNEOL67JDOL6",,,,,,
41,160816081058DoneBrothers(CashBetting)LimitedBettingShopEastSuffolkCouncilBetfred91HighStreetLOWESTOFTNR321XWNR32,MW: 26.07771104881933,MP: 0.9999999858802584,"BETFRED, 91 HIGH STREET, LOWESTOFT, NR32 1XN",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,East Suffolk Council,7597591058DoneBrothers(CashBetting)LimitedBettingShopEastSuffolkCouncilBetfred91HighStreetLOWESTOFTNR321XNNR32,7597591058DoneBrothers(CashBetting)LimitedBettingShopEastSuffolkCouncilBetfred91HighStreetLOWESTOFTNR321XNNR32,,,,,,
42,1621622630MerkurBingo&CasinoEntertainmentUKLimitedBingoNorthamptonBoroughCouncilBeaconBingoWeedonRoadNORTHAMPTONNN55BGNN5,MW: 28.43705721596424,MP: 0.9999999972483524,"MERKUR CASINO, WEEDON ROAD, NORTHAMPTON, NN5 5BG",AN: 2630,Merkur Bingo & Casino Entertainment UK Limited,Casino,Northampton Borough Council,621262122630MerkurBingo&CasinoEntertainmentUKLimitedCasinoNorthamptonBoroughCouncilMerkurCasinoWeedonRoadNORTHAMPTONNN55BGNN5,621262122630MerkurBingo&CasinoEntertainmentUKLimitedCasinoNorthamptonBoroughCouncilMerkurCasinoWeedonRoadNORTHAMPTONNN55BGNN5,,,,,,
43,162616261058DoneBrothers(CashBetting)LimitedBettingShopCityofLincolnCouncilBetfred85HighStreetLINCOLNLN57QWLN5,MW: 23.064480119345117,MP: 0.9999998860013783,"BETFRED, 5 HIGH STREET, LINCOLN, LN5 8BG",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,City of Lincoln Council,7947941058DoneBrothers(CashBetting)LimitedBettingShopCityofLincolnCouncilBetfred5HighStreetLINCOLNLN58BGLN5,7947941058DoneBrothers(CashBetting)LimitedBettingShopCityofLincolnCouncilBetfred5HighStreetLINCOLNLN58BGLN5,,,,,,
44,"164516451058DoneBrothers(CashBetting)LimitedBettingShopGloucesterCityCouncilBetfred10GrosvenorHouse,StationRoadGLOUCESTERGL11SZGL1",MW: 26.07771104881933,MP: 0.9999999858802584,"BETFRED, 10 GROSVENOR HOUSE STATION ROAD, GLOUCESTER, GL1 1EN",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Gloucester City Council,"8788781058DoneBrothers(CashBetting)LimitedBettingShopGloucesterCityCouncilBetfred10GrosvenorHouse,StationRoadGLOUCESTERGL11ENGL1","8788781058DoneBrothers(CashBetting)LimitedBettingShopGloucesterCityCouncilBetfred10GrosvenorHouse,StationRoadGLOUCESTERGL11ENGL1",,,,,,
45,"164716471058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHaveringBetfred4CrownParade,UpminsterRoadSouthRAINHAMRM139BDRM13",MW: 27.638389221646683,MP: 0.9999999952135248,"BETFRED, 3-4 CROWN PARADE UPMINSTER ROAD SOUTH, RAINHAM, RM13 9BD",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,London Borough of Havering,"8548541058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHaveringBetfred3-4CrownParade,UpminsterRoadSouthRAINHAMRM139BDRM13","8548541058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHaveringBetfred3-4CrownParade,UpminsterRoadSouthRAINHAMRM139BDRM13",,,,,,
46,164916491058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHillingdonBetfred92PieldHeathRoadUXBRIDGEUB83NJUB8,MW: 21.96669784310152,MP: 0.9999997560139828,"BETFRED, 104 PIELD HEATH ROAD, UXBRIDGE, UB8 3NJ",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,London Borough of Hillingdon,165116511058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHillingdonBetfred104PieldHeathRoadUXBRIDGEUB83NJUB8,165116511058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHillingdonBetfred104PieldHeathRoadUXBRIDGEUB83NJUB8,,,,,,
47,"1651653105PlazaInvestmentsLimitedFamilyEntertainmentCentreEastLindseyDistrictCouncilBellsAmusementsAnchorLane,IngoldmellsSKEGNESSPE251LXPE25",MW: 28.43705721596424,MP: 0.9999999972483524,"O'GRADYS AMUSEMENTS, ANCHOR LANE INGOLDMELLS, SKEGNESS, PE25 1LX",AN: 3105,Plaza Investments Limited,Other,East Lindsey District Council,"646764673105PlazaInvestmentsLimitedOtherEastLindseyDistrictCouncilO'GradysAmusementsAnchorLane,IngoldmellsSKEGNESSPE251LXPE25","646764673105PlazaInvestmentsLimitedOtherEastLindseyDistrictCouncilO'GradysAmusementsAnchorLane,IngoldmellsSKEGNESSPE251LXPE25",,,,,,
48,166516651058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofLambethBetfred149ClaphamHighStreetLONDONSW47SSSW4,MW: 22.234334165589555,MP: 0.999999797325834,"LADBROKES, 129 CLAPHAM HIGH STREET, LONDON, SW4 7SS",AN: 1611,Ladbrokes Betting & Gaming Limited,Betting Shop,London Borough of Lambeth,584258421611LadbrokesBetting&GamingLimitedBettingShopLondonBoroughofLambethLadbrokes129ClaphamHighStreetLONDONSW47SSSW4,584258421611LadbrokesBetting&GamingLimitedBettingShopLondonBoroughofLambethLadbrokes129ClaphamHighStreetLONDONSW47SSSW4,,,,,,
49,166816681058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofCamdenBetfred319KentishTownRoadLONDONNW52TJNW5,MW: 21.96669784310152,MP: 0.9999997560139828,"BETFRED, 317-319 KENTISH TOWN ROAD, LONDON, NW5 2TJ",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,London Borough of Camden,7617611058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofCamdenBetfred317-319KentishTownRoadLONDONNW52TJNW5,7617611058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofCamdenBetfred317-319KentishTownRoadLONDONNW52TJNW5,,,,,,
50,"168316831058DoneBrothers(CashBetting)LimitedBettingShopLiverpoolCityCouncilBetfred55AllertonRoad,WooltonLIVERPOOLL257RFL25",MW: 26.07771104881933,MP: 0.9999999858802584,"BETFRED, 55 ALLERTON ROAD WOOLTON, LIVERPOOL, L25 7RE",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Liverpool City Council,"7847841058DoneBrothers(CashBetting)LimitedBettingShopLiverpoolCityCouncilBetfred55AllertonRoad,WooltonLIVERPOOLL257REL25","7847841058DoneBrothers(CashBetting)LimitedBettingShopLiverpoolCityCouncilBetfred55AllertonRoad,WooltonLIVERPOOLL257REL25",,,,,,
51,170017001058DoneBrothers(CashBetting)LimitedBettingShopLeicesterCityCouncilBetfred190ThurncourtRoadLEICESTERLE52NGLE5,MW: 26.07771104881933,MP: 0.9999999858802584,"BETFRED, 190 THURNCOURT ROAD, LEICESTER, LE5 2PG",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Leicester City Council,7937931058DoneBrothers(CashBetting)LimitedBettingShopLeicesterCityCouncilBetfred190ThurncourtRoadLEICESTERLE52PGLE5,7937931058DoneBrothers(CashBetting)LimitedBettingShopLeicesterCityCouncilBetfred190ThurncourtRoadLEICESTERLE52PGLE5,,,,,,
52,172217221058DoneBrothers(CashBetting)LimitedBettingShopGlasgowCityCouncilBetfred451GallowgateGLASGOWG36QXG3,MW: 21.96669784310152,MP: 0.9999997560139828,"BETFRED, 61 CAMBRIDGE STREET, GLASGOW, G3 6QX",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Glasgow City Council,172317231058DoneBrothers(CashBetting)LimitedBettingShopGlasgowCityCouncilBetfred61CambridgeStreetGLASGOWG36QXG3,172317231058DoneBrothers(CashBetting)LimitedBettingShopGlasgowCityCouncilBetfred61CambridgeStreetGLASGOWG36QXG3,,,,,,
53,173217321058DoneBrothers(CashBetting)LimitedBettingShopGlasgowCityCouncilBetfred85KinfaunsDriveGLASGOWG157TGG15,MW: 22.234334165589555,MP: 0.999999797325834,"LADBROKES, 65 KINFAUNS DRIVE, GLASGOW, G15 7TG",AN: 1611,Ladbrokes Betting & Gaming Limited,Betting Shop,Glasgow City Council,482248221611LadbrokesBetting&GamingLimitedBettingShopGlasgowCityCouncilLadbrokes65KinfaunsDriveGLASGOWG157TGG15,482248221611LadbrokesBetting&GamingLimitedBettingShopGlasgowCityCouncilLadbrokes65KinfaunsDriveGLASGOWG157TGG15,,,,,,
54,174617461058DoneBrothers(CashBetting)LimitedBettingShopInverclydeCouncilBetfred4PrincesStreetPORTGLASGOWPA145JQPA14,MW: 23.064480119345117,MP: 0.9999998860013783,"BETFRED, 49 PRINCES STREET, PORT GLASGOW, PA14 5JH",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Inverclyde Council,8068061058DoneBrothers(CashBetting)LimitedBettingShopInverclydeCouncilBetfred49PrincesStreetPORTGLASGOWPA145JHPA14,8068061058DoneBrothers(CashBetting)LimitedBettingShopInverclydeCouncilBetfred49PrincesStreetPORTGLASGOWPA145JHPA14,,,,,,
55,177517751058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofEalingBetfred57KingStreetSOUTHALLUB24DQUB2,MW: 23.064480119345117,MP: 0.9999998860013783,"BETFRED, 7 KING STREET, SOUTHALL, UB2 4DA",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,London Borough of Ealing,186518651058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofEalingBetfred7KingStreetSOUTHALLUB24DAUB2,186518651058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofEalingBetfred7KingStreetSOUTHALLUB24DAUB2,,,,,,
56,180618061058DoneBrothers(CashBetting)LimitedBettingShopWiganMetropolitanBoroughCouncilBetfred22WallgateWIGANWN11JUWN1,MW: 21.96669784310152,MP: 0.9999997560139828,"BETFRED, 6-10 WALLGATE, WIGAN, WN1 1JU",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Wigan Metropolitan Borough Council,9009001058DoneBrothers(CashBetting)LimitedBettingShopWiganMetropolitanBoroughCouncilBetfred6-10WallgateWIGANWN11JUWN1,9009001058DoneBrothers(CashBetting)LimitedBettingShopWiganMetropolitanBoroughCouncilBetfred6-10WallgateWIGANWN11JUWN1,,,,,,
57,1811812913SilvertimeAmusementsLimitedAdultGamingCentreLondonBoroughofBrentBetGeorge509HighRoadWEMBLEYHA02DHHA0,MW: 24.269662506874848,MP: 0.9999999505571404,"SILVERTIME AMUSEMENTS LIMITED, 527 HIGH ROAD, WEMBLEY, HA0 2DH",AN: 2913,Silvertime Amusements Limited,Adult Gaming Centre,London Borough of Brent,742974292913SilvertimeAmusementsLimitedAdultGamingCentreLondonBoroughofBrentSilvertimeAmusementsLimited527HighRoadWEMBLEYHA02DHHA0,742974292913SilvertimeAmusementsLimitedAdultGamingCentreLondonBoroughofBrentSilvertimeAmusementsLimited527HighRoadWEMBLEYHA02DHHA0,,,,,,
58,184118411058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofRedbridgeBetfred99GoodmayesLaneILFORDIG39PLIG3,MW: 21.96669784310152,MP: 0.9999997560139828,"BETFRED, 99 AND 101 GOODMAYES LANE, ILFORD, IG3 9PL",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,London Borough of Redbridge,8968961058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofRedbridgeBetfred99&101GoodmayesLaneILFORDIG39PLIG3,8968961058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofRedbridgeBetfred99&101GoodmayesLaneILFORDIG39PLIG3,,,,,,
59,"186218621058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHarrowBetfred32HighStreet,WealdstoneHARROWHA37ABHA3",MW: 22.234334165589555,MP: 0.999999797325834,"WILLIAM HILL, 30 HIGH STREET WEALDSTONE, HARROW, HA3 7AB",AN: 2752,William Hill Organization Limited,Betting Shop,London Borough of Harrow,"848784872752WilliamHillOrganizationLimitedBettingShopLondonBoroughofHarrowWilliamHill30HighStreet,WealdstoneHARROWHA37ABHA3","848784872752WilliamHillOrganizationLimitedBettingShopLondonBoroughofHarrowWilliamHill30HighStreet,WealdstoneHARROWHA37ABHA3",,,,,,
60,188018801058DoneBrothers(CashBetting)LimitedBettingShopNorthamptonBoroughCouncilBetfred183-185WellingboroughRoadNORTHAMPTONNN14EANN1,MW: 21.96669784310152,MP: 0.9999997560139828,"BETFRED, 183-185 AND 187WELLINGBOROUGH ROAD, NORTHAMPTON, NN1 4EA",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,Northampton Borough Council,9379371058DoneBrothers(CashBetting)LimitedBettingShopNorthamptonBoroughCouncilBetfred183-185&187WellingboroughRoadNORTHAMPTONNN14EANN1,9379371058DoneBrothers(CashBetting)LimitedBettingShopNorthamptonBoroughCouncilBetfred183-185&187WellingboroughRoadNORTHAMPTONNN14EANN1,,,,,,
61,191119111058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofRedbridgeBetfred695aHighRoadILFORDIG38RHIG3,MW: 27.638389221646683,MP: 0.9999999952135248,"BETFRED, 705A HIGH ROAD, ILFORD, IG3 8RH",AN: 1058,Done Brothers (Cash Betting) Limited,Betting Shop,London Borough of Redbridge,7917911058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofRedbridgeBetfred705AHighRoadILFORDIG38RHIG3,7917911058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofRedbridgeBetfred705AHighRoadILFORDIG38RHIG3,,,,,,
62,191219121058DoneBrothers(CashBetting)LimitedBettingShopLondonBoroughofHounslowBetfred754BathRoadHOUNSLOWTW59TYTW5,MW: 22.234334165589555,MP: 0.999999797325834,"PADDY POWER, 744 BATH ROAD, HOUNSLOW, TW5 9TY",AN: 1034,Power Leisure Bookmakers Limited,Betting Shop,London Borough of Hounslow,663366331034PowerLeisureBookmakersLimitedBettingShopLondonBoroughofHounslowPaddyPower744BathRoadHOUNSLOWTW59TYTW5,663366331034PowerLeisureBookmakersLimitedBettingShopLondonBoroughofHounslowPaddyPower744BathRoadHOUNSLOWTW59TYTW5,,,,,,
63,194019403224BettingShopOperationsLimitedBettingShopLondonBoroughofBrentBettingShopOperations274NeasdenLaneLONDONNW100ADNW10,MW: 25.24756509506378,MP: 0.9999999748970028,"JENNINGS RACING LIMITED, 274 NEASDEN LANE, LONDON, NW10 0AD",AN: 2321,Jennings Racing Limited,Betting Shop,London Borough of Brent,380138012321JenningsRacingLimitedBettingShopLondonBoroughofBrentJenningsRacingLimited274NeasdenLaneLONDONNW100ADNW10,380138012321JenningsRacingLimitedBettingShopLondonBoroughofBrentJenningsRacingLimited274NeasdenLaneLONDONNW100ADNW10,,,,,,
64,195619563224BettingShopOperationsLimitedBettingShopWestminsterCityCouncilBettingShopOperationsLimited322VauxhallBridgeRoadLONDONSW1V1AASW1V,MW: 25.24756509506378,MP: 0.9999999748970028,"JENNINGS RACING LIMITED, 322 VAUXHALL BRIDGE ROAD, LONDON, SW1V 1AA",AN: 2321,Jennings Racing Limited,Betting Shop,Westminster City Council,379537952321JenningsRacingLimitedBettingShopWestminsterCityCouncilJenningsRacingLimited322VauxhallBridgeRoadLONDONSW1V1AASW1V,379537952321JenningsRacingLimitedBettingShopWestminsterCityCouncilJenningsRacingLimited322VauxhallBridgeRoadLONDONSW1V1AASW1V,,,,,,
65,"20022002752BFiveInvestmentsLimitedAdultGamingCentreEastLindseyDistrictCouncilBfiveBettingOfficeHighRollers,BellBankCamp(Agc1),TrunchLaneCHAPELSTLEONARDSPE245TUPE24",MW: 21.96669784310152,MP: 0.9999997560139828,"BFIVE BETTING OFFICE, HIGH ROLLERS (AGC 2) TRUNCH LANE, CHAPEL ST LEONARDS, PE24 5TU",AN: 752,BFive Investments Limited,Adult Gaming Centre,East Lindsey District Council,"20032003752BFiveInvestmentsLimitedAdultGamingCentreEastLindseyDistrictCouncilBfiveBettingOfficeHighRollers(Agc2),TrunchLaneCHAPELSTLEONARDSPE245TUPE24","20032003752BFiveInvestmentsLimitedAdultGamingCentreEastLindseyDistrictCouncilBfiveBettingOfficeHighRollers(Agc2),TrunchLaneCHAPELSTLEONARDSPE245TUPE24",,,,,,
66,2011201137370CityOfGoldLimitedFamilyEntertainmentCentreEastLindseyDistrictCouncilBibbyFEC18-30HighStreetMABLETHORPELN121AGLN12,MW: 28.43705721596424 / MW: 28.43705721596424,MP: 0.9999999972483524 / MP: 0.9999999972483524,"HIGH ROLLERS, 18-30 HIGH STREET, MABLETHORPE, LN12 1AG / CITY OF GOLD, 18-30 HIGH STREET, MABLETHORPE, LN12 1AG",AN: 37370 / AN: 37370,City Of Gold Limited / City Of Gold Limited,Adult Gaming Centre / Adult Gaming Centre,East Lindsey District Council / East Lindsey District Council,3631363137370CityOfGoldLimitedAdultGamingCentreEastLindseyDistrictCouncilHighRollers18-30HighStreetMABLETHORPELN121AGLN12 / 2344234437370CityOfGoldLimitedAdultGamingCentreEastLindseyDistrictCouncilCityOfGold18-30HighStreetMABLETHORPELN121AGLN12,3631363137370CityOfGoldLimitedAdultGamingCentreEastLindseyDistrictCouncilHighRollers18-30HighStreetMABLETHORPELN121AGLN12,2344234437370CityOfGoldLimitedAdultGamingCentreEastLindseyDistrictCouncilCityOfGold18-30HighStreetMABLETHORPELN121AGLN12,,,,,merge and remove
67,"201420141434BillyManningLimitedFamilyEntertainmentCentrePortsmouthCityCouncilBillyManningLimitedUnit6,ClarenceEsplanadeSOUTHSEAPO53AAPO5",MW: 28.79255300126185 / MW: 28.79255300126185 / MW: 28.79255300126185 / MW: 22.234334165589555 / MW: 22.234334165589555,MP: 0.9999999978493096 / MP: 0.9999999978493096 / MP: 0.9999999978493096 / MP: 0.999999797325834 / MP: 0.999999797325834,"BILLY MANNING LIMITED, UNIT 5 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / BILLY MANNING LIMITED, UNIT 4 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / BILLY MANNING LIMITED, UNIT 3 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / WHEEL OF FORTUNE, UNIT 3 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / THE GAMES WHARF, UNIT 1 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA",AN: 1434 / AN: 1434 / AN: 1434 / AN: 566 / AN: 1956,Billy Manning Limited / Billy Manning Limited / Billy Manning Limited / J And J Norman LLP / Kim Thurston,Betting Shop / Adult Gaming Centre / Adult Gaming Centre / Family Entertainment Centre / Family Entertainment Centre,Portsmouth City Council / Portsmouth City Council / Portsmouth City Council / Portsmouth City Council / Portsmouth City Council,"201520151434BillyManningLimitedBettingShopPortsmouthCityCouncilBillyManningLimitedUnit5,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 201620161434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit4,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 201720171434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 77157715566JAndJNormanLLPFamilyEntertainmentCentrePortsmouthCityCouncilWheelofFortuneUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 756975691956KimThurstonFamilyEntertainmentCentrePortsmouthCityCouncilTheGamesWharfUnit1,ClarenceEsplanadeSOUTHSEAPO53AAPO5","201520151434BillyManningLimitedBettingShopPortsmouthCityCouncilBillyManningLimitedUnit5,ClarenceEsplanadeSOUTHSEAPO53AAPO5","201620161434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit4,ClarenceEsplanadeSOUTHSEAPO53AAPO5","201720171434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5","77157715566JAndJNormanLLPFamilyEntertainmentCentrePortsmouthCityCouncilWheelofFortuneUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5","756975691956KimThurstonFamilyEntertainmentCentrePortsmouthCityCouncilTheGamesWharfUnit1,ClarenceEsplanadeSOUTHSEAPO53AAPO5",,merge and remove
68,"201520151434BillyManningLimitedBettingShopPortsmouthCityCouncilBillyManningLimitedUnit5,ClarenceEsplanadeSOUTHSEAPO53AAPO5",MW: 28.79255300126185 / MW: 28.79255300126185,MP: 0.9999999978493096 / MP: 0.9999999978493096,"BILLY MANNING LIMITED, UNIT 4 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / BILLY MANNING LIMITED, UNIT 3 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA",AN: 1434 / AN: 1434,Billy Manning Limited / Billy Manning Limited,Adult Gaming Centre / Adult Gaming Centre,Portsmouth City Council / Portsmouth City Council,"201620161434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit4,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 201720171434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5","201620161434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit4,ClarenceEsplanadeSOUTHSEAPO53AAPO5","201720171434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5",,,,,merge and remove
69,"201620161434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit4,ClarenceEsplanadeSOUTHSEAPO53AAPO5",MW: 30.189017582371704 / MW: 22.234334165589555 / MW: 22.234334165589555 / MW: 22.234334165589555 / MW: 22.234334165589555,MP: 0.9999999991830412 / MP: 0.999999797325834 / MP: 0.999999797325834 / MP: 0.999999797325834 / MP: 0.999999797325834,"BILLY MANNING LIMITED, UNIT 3 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / THE GAMES WHARF, UNIT 3 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / WHEEL OF FORTUNE, UNIT 2 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / THE GAMES WHARF, UNIT 2 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA / WHEEL OF FORTUNE, UNIT 1 CLARENCE ESPLANADE, SOUTHSEA, PO5 3AA",AN: 1434 / AN: 1956 / AN: 566 / AN: 1956 / AN: 566,Billy Manning Limited / Kim Thurston / J And J Norman LLP / Kim Thurston / J And J Norman LLP,Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre / Adult Gaming Centre,Portsmouth City Council / Portsmouth City Council / Portsmouth City Council / Portsmouth City Council / Portsmouth City Council,"201720171434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 756775671956KimThurstonAdultGamingCentrePortsmouthCityCouncilTheGamesWharfUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 77177717566JAndJNormanLLPAdultGamingCentrePortsmouthCityCouncilWheelofFortuneUnit2,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 756875681956KimThurstonAdultGamingCentrePortsmouthCityCouncilTheGamesWharfUnit2,ClarenceEsplanadeSOUTHSEAPO53AAPO5 / 77167716566JAndJNormanLLPAdultGamingCentrePortsmouthCityCouncilWheelofFortuneUnit1,ClarenceEsplanadeSOUTHSEAPO53AAPO5","201720171434BillyManningLimitedAdultGamingCentrePortsmouthCityCouncilBillyManningLimitedUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5","756775671956KimThurstonAdultGamingCentrePortsmouthCityCouncilTheGamesWharfUnit3,ClarenceEsplanadeSOUTHSEAPO53AAPO5","77177717566JAndJNormanLLPAdultGamingCentrePortsmouthCityCouncilWheelofFortuneUnit2,ClarenceEsplanadeSOUTHSEAPO53AAPO5","756875681956KimThurstonAdultGamingCentrePortsmouthCityCouncilTheGamesWharfUnit2,ClarenceEsplanadeSOUTHSEAPO53AAPO5","77167716566JAndJNormanLLPAdultGamingCentrePortsmouthCityCouncilWheelofFortuneUnit1,ClarenceEsplanadeSOUTHSEAPO53AAPO5",,merge and remove
